time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,-0.584843516538,-0.353211699076,15.1902267092,6.25374369608,0.117600619249,0.0,-0.967692854712,-0.415552171347,4.23279497625,-0.00394362690188,0.0938983931771,0.0,438.86293510665683,437.58634748347487,437.72151849887575,438.20310377605415
2.2800000000000016,-0.645485014078,-0.378784113822,15.4480898409,6.25334396468,0.122689174162,0.0,-1.05422020903,-0.436878647278,4.36203039612,-0.0127450679438,0.052063492908,0.0,466.23115857621514,462.95574845342185,465.6701469266012,464.98119586531186
2.3400000000000016,-0.710854020363,-0.405510046591,15.7091338098,6.25241985075,0.125552616097,0.0,-1.12501728647,-0.454058149634,4.33944373782,-0.0213293614758,0.0372097724333,0.0,418.94884846021347,417.65669408391534,417.55739027067847,416.8078245423256
2.4000000000000017,-0.780812320563,-0.433355629391,15.9711231531,6.2507104583,0.128256054894,0.0,-1.20714633745,-0.474256457558,4.39323995027,-0.0493509418961,0.0573635857952,0.0,442.2902943354782,443.948348723881,443.55832454491457,441.25044918601367
2.4600000000000017,-0.855505524297,-0.46238749392,16.2343826971,6.24805926383,0.132462850417,0.0,-1.28297477257,-0.49371008423,4.3820133766,-0.0354670488193,0.0878546549526,0.0,421.0103059414739,423.6443225683732,421.51127652840194,422.70828479722275
2.520000000000002,-0.93505396297,-0.492689014085,16.4986230653,6.24613283944,0.138350531475,0.0,-1.36915065301,-0.516520294487,4.4256803493,-0.0261168861946,0.113276267948,0.0,439.0611610565474,441.17351687112966,440.2337403033599,441.00641346921077
2.580000000000002,-1.01983782167,-0.524379145467,16.7650768484,6.24457403044,0.145295196492,0.0,-1.45759626825,-0.539952052812,4.45581974117,-0.0257081080274,0.120268868211,0.0,436.44702058884457,437.04251698393153,436.6907642813874,436.7247205899949
2.640000000000002,-1.11000822554,-0.557489566296,17.0329528767,6.24296162274,0.152835645891,0.0,-1.54874223327,-0.563862526375,4.47312016426,-0.029312050412,0.134731737292,0.0,432.0253087421985,433.2578911910812,433.91909548991566,433.6162228962255
2.700000000000002,-1.20575150067,-0.592054076195,17.3015929069,6.24115030859,0.160789774396,0.0,-1.64340858921,-0.588438163146,4.48129862731,-0.0320015673183,0.127853722569,0.0,430.47111237177273,429.9054003840504,431.55184015974856,431.3244083262535
2.760000000000002,-1.30734720892,-0.6281324792,17.5708658809,6.23945545288,0.168128853149,0.0,-1.74378392058,-0.614326797891,4.49419061484,-0.02163612715,0.107962408999,0.0,433.27306727794974,431.61105437195005,432.9544291944124,433.82550877871483
2.820000000000002,-1.41539541833,-0.665867095111,17.8426222503,6.23931259804,0.174449757194,0.0,-1.85840745624,-0.643530895478,4.56384433301,0.0209890351361,0.0995329965657,0.0,452.95164375882746,452.2826069773361,449.12606014440934,452.57042446954193
2.880000000000002,-1.53027475571,-0.705305921645,18.1175484817,6.24071235219,0.180276928838,0.0,-1.97143582084,-0.670963215961,4.60000353782,0.0276404555067,0.0917979794942,0.0,442.40925480631097,441.7799313324454,441.9246539173479,442.47270076082754
2.940000000000002,-1.65240964589,-0.746445887936,18.3965749689,6.24222348071,0.186781623435,0.0,-2.10028598615,-0.700184816732,4.70021257944,0.0197584652722,0.129667099658,0.0,461.3554059332037,464.3452573470878,463.60515316061776,462.98542947813576
3.000000000000002,-1.78256617098,-0.789340093221,18.6823292139,6.24318189535,0.194937785962,0.0,-2.23901032727,-0.729478586478,4.82407217007,0.00706049282388,0.146187390104,0.0,471.71167760799864,473.00153934738097,471.595418293558,470.6133584014234
3.0600000000000023,-1.92065861408,-0.833858872173,18.9726048884,6.24306809953,0.203991510462,0.0,-2.36486435751,-0.754441234672,4.85132615271,-0.0335646558447,0.158944604752,0.0,443.2395898524944,444.3082559300666,444.6827535679794,441.34183268310545
3.1200000000000023,-2.06621746579,-0.879834941018,19.2632247678,6.24096091191,0.213143580269,0.0,-2.48791037002,-0.778260459213,4.83570472516,-0.038426313551,0.134927535185,0.0,431.9695296245527,429.9614470793893,430.0250320746093,429.61235976806734
3.1800000000000024,-2.21997452573,-0.927404489452,19.5558694943,6.23840035278,0.221005985082,0.0,-2.63804143608,-0.807601574695,4.91834360481,-0.0529240750338,0.121849104625,0.0,463.6501227388501,462.6362270641073,462.6556378971384,461.5116111706704
3.2400000000000024,-2.38256253001,-0.97671940568,19.8519166061,6.23512191454,0.227787063431,0.0,-2.78219305481,-0.836503773801,4.94936058256,-0.0583144854137,0.0824294867144,0.0,449.04951301449023,445.8502866260739,448.66799856523687,448.2280970089843
3.3000000000000025,-2.5541649418,-1.0278788539,20.15080178,6.23155086693,0.232638634285,0.0,-2.93831061959,-0.869123680415,5.01282023612,-0.0620378590651,0.0775208207388,0.0,460.1352487691249,459.75145196220933,458.8795372426335,458.5814506543494
3.3600000000000025,-2.73490913317,-1.08099187319,20.452063504,6.22736270384,0.237118623798,0.0,-3.08691196605,-0.901637986889,5.02880387479,-0.0936468536386,0.0682442307309,0.0,446.060360861981,445.3063466112347,446.8229751337575,444.2339928447328
3.4200000000000026,-2.92557687485,-1.13635030144,20.7580098328,6.22228363293,0.241348839463,0.0,-3.2689876578,-0.944155560385,5.16830905185,-0.0709593142019,0.0746753954558,0.0,486.06275154044107,486.54787220661143,482.62607638693686,484.330205342378
3.4800000000000026,-3.12714007424,-1.19432976116,21.0717236745,6.21801281499,0.245735942533,0.0,-3.4501271656,-0.988880961878,5.28778018631,-0.0716257321055,0.0698087875186,0.0,481.8875290958889,481.52314047714196,480.56230222178664,480.50830575995275
3.5400000000000027,-3.34007067607,-1.25518416019,21.3941088537,6.21331902067,0.249593675966,0.0,-3.64781981492,-1.04001401081,5.45704292813,-0.0966440217712,0.0500078930971,0.0,498.35380597756796,496.9065854227546,499.17776229732203,497.34399497164037
3.6000000000000028,-3.56334311429,-1.31876811993,21.7202746577,6.20740954865,0.252415110949,0.0,-3.7949337717,-1.07991771727,5.41497654613,-0.102464857853,0.0402674271599,0.0,435.37473371847403,434.5601819400284,435.1617028265895,434.66547684040415
3.660000000000003,-3.79572928519,-1.38490833761,22.0447334527,6.20120559511,0.254515112426,0.0,-3.95154167321,-1.1252619728,5.39999017059,-0.105335025663,0.0215475419439,0.0,445.5192836286795,443.98621867550236,443.93191617282594,443.68696671363006
3.720000000000003,-4.03797051294,-1.45400310543,22.3697956138,6.19496350368,0.255880512906,0.0,-4.12330685926,-1.17843515567,5.43482087165,-0.101555645949,0.0250712226605,0.0,460.83206134854504,461.11058210782494,460.8475911847513,461.13728285681145
3.780000000000003,-4.28949821535,-1.5260371152,22.692834529,6.18827961891,0.257105884405,0.0,-4.2612738396,-1.22316722817,5.33330829649,-0.153759751401,0.00896539322709,0.0,418.3405851063,416.9354731795239,418.74874725447506,414.1673718741625
3.840000000000003,-4.55082419498,-1.60140128644,23.0153341264,6.17855528668,0.257658593053,0.0,-4.44961188592,-1.28982446035,5.41576481562,-0.189033192103,0.00970015547329,0.0,476.9758462306382,477.0318391343213,477.88912691028486,475.16797809523933
3.900000000000003,-4.82219202805,-1.6804408219,23.337829017,6.16742303886,0.257941743981,0.0,-4.59623261554,-1.34567983201,5.33405797536,-0.17933923411,-0.00779368580999,0.0,425.92873937834815,424.4295399283813,425.70797981222495,426.50177553789194
3.960000000000003,-5.10267088591,-1.76312100536,23.6564280726,6.15667600665,0.25731800817,0.0,-4.75320551803,-1.4111810242,5.28572879412,-0.178677455919,-0.0161863938026,0.0,437.49434557280244,436.7949387380959,436.75112704151417,436.7747378633945
